date,actual,predicted_raw,shap_base,pred_reconstructed,reconstruction_error,regime,AR (inflation),PPI / cost-push,Monetary policy,FX,Oil,Trade,Labour market,signed_sum_excl_base,pred_from_groups
2023-05-01,4.842615012106544,5.735108852386475,3.1967082023620605,5.735108375549316,-4.76837158203125e-07,Disinflation,2.3287975788116455,-0.4165283441543579,0.08523691445589066,0.6331335604190826,-0.0974239856004715,0.028841568157076836,-0.02365719899535179,2.5384000930935144,5.735108295455575
2023-06-01,3.343949044585992,5.268016815185547,3.226679801940918,5.268016815185547,0.0,Disinflation,2.084589958190918,-0.4661310911178589,0.08871182799339294,0.5297147035598755,-0.1069982722401619,-0.059134453535079956,-0.029415644705295563,2.04133702814579,5.268016830086708
2023-07-01,4.047619047619033,4.634466648101807,3.2182130813598633,4.63446581363678,-8.344650268554688e-07,Disinflation,1.8399473428726196,-0.3859599530696869,-0.03520135581493378,0.4442322701215744,-0.21686504781246185,-0.1699550785124302,-0.059945449233055115,1.4162527285516262,4.6344658099114895
2023-08-01,4.769475357710662,4.529662609100342,3.2289934158325195,4.529660224914551,-2.384185791015625e-06,Disinflation,1.4766260385513306,-0.3355506360530853,-0.19102758169174194,0.5828352272510529,-0.0452023446559906,-0.2214035652577877,0.034389790147542953,1.3006669282913208,4.52966034412384
2023-09-01,4.765687053216849,4.47607421875,3.24934458732605,4.476075172424316,9.5367431640625e-07,Disinflation,1.1932241916656494,-0.25885069370269775,-0.14878536760807037,0.6328573226928711,0.0034348696935921907,-0.214214488863945,0.019064754247665405,1.226730588125065,4.476075175451115
2023-10-01,4.67882632831087,3.632873058319092,3.3367669582366943,3.632872998714447,-5.960464477539063e-08,Disinflation,0.5191978812217712,-0.3371932804584503,-0.04399357736110687,0.3269511256366968,0.11964014917612076,-0.20059823244810104,-0.08789801597595215,0.29610604979097843,3.6328730080276728
2023-11-01,4.502369668246464,4.957769870758057,3.3651070594787598,4.957770466804504,5.960464477539062e-07,Disinflation,0.9171477556228638,-0.07094551622867584,0.03654240071773529,0.6076370477676392,-0.006440548226237297,0.06976385787129402,0.03895832970738411,1.5926633272320032,4.957770386710763
2023-12-01,3.9184952978056353,4.9966864585876465,3.376525402069092,4.996686100959778,-3.5762786865234375e-07,Disinflation,1.2325084209442139,-0.18776609003543854,-0.017843415960669518,0.45590297877788544,0.009339937008917332,0.04518916457891464,0.08282962441444397,1.6201606197282672,4.996686021797359
2024-01-01,3.6434108527131803,4.355891704559326,3.2498066425323486,4.35589325428009,1.5497207641601562e-06,Disinflation,1.1757780313491821,-0.20744313299655914,-0.21960723400115967,0.5186887327581644,-0.041275572031736374,-0.14183250814676285,0.02177824079990387,1.1060865577310324,4.355893200263381
2024-02-01,3.009259259259256,4.627798557281494,3.258328676223755,4.6277947425842285,-3.814697265625e-06,Disinflation,1.129866123199463,-0.13283893465995789,-0.15810665488243103,0.7178758680820465,-0.039291322231292725,-0.12831764668226242,-0.019721267744898796,1.3694661650806665,4.627794841304421
2024-03-01,2.60736196319018,3.9822452068328857,3.2569098472595215,3.982244074344635,-1.1324882507324219e-06,Disinflation,0.8237484097480774,-0.12111745774745941,-0.08887486904859543,0.465483121573925,-0.04978150129318237,-0.3669474571943283,0.06282400339841843,0.7253342494368553,3.982244096696377
2024-04-01,2.7501909854851014,4.627049922943115,3.2142179012298584,4.627049207687378,-7.152557373046875e-07,Disinflation,0.7031258940696716,-0.0724807009100914,-0.17151688039302826,0.8102028965950012,0.003788301721215248,0.12546563148498535,0.014246093109250069,1.4128312356770039,4.627049136906862
2024-05-01,2.617397998460369,3.743669271469116,3.2080535888671875,3.7436692118644714,-5.960464477539063e-08,Disinflation,0.5652784109115601,-0.08539830148220062,-0.05098111182451248,0.3438924178481102,-0.10186851769685745,-0.047726020216941833,-0.08758121728897095,0.5356156602501869,3.7436692491173744
2024-06-01,3.0046224961479018,3.1923296451568604,3.221801996231079,3.1923297718167305,1.2665987014770508e-07,Normalization,0.03325752168893814,-0.22731633484363556,-0.112508125603199,0.32874564453959465,0.0885545015335083,-0.09099520929157734,-0.049210235476493835,-0.029472237452864647,3.1923297587782145
2024-07-01,2.593440122044255,2.937349796295166,3.1487419605255127,2.9373504519462585,6.556510925292969e-07,Normalization,-0.21014641225337982,-0.02771877683699131,0.018405146896839142,0.5151481628417969,-0.15769055485725403,-0.17467830702662468,-0.17471076548099518,-0.211391506716609,2.9373504538089037
2024-08-01,2.3520485584218376,2.7541470527648926,3.1436848640441895,2.7541478276252747,7.748603820800781e-07,Normalization,-0.18399488925933838,-0.12071558088064194,0.04311998188495636,0.19639506936073303,-0.06784354895353317,-0.07057235017418861,-0.1859256774187088,-0.3895369954407215,2.754147868603468
2024-09-01,2.1986353297952954,2.7941665649414062,3.1391022205352783,2.79416561126709,-9.5367431640625e-07,Normalization,-0.2984997034072876,-0.09428982436656952,0.0005515068769454956,0.24250340461730957,-0.05343540012836456,0.00770559161901474,-0.14947214722633362,-0.3449365720152855,2.794165648519993
2024-10-01,2.348484848484844,2.536579132080078,3.19604754447937,2.5365788340568542,-2.980232238769531e-07,Normalization,-0.11420630663633347,-0.3147799074649811,-0.1373588591814041,0.025569705292582512,-0.040100887417793274,-0.04369594156742096,-0.03489653766155243,-0.6594687346369028,2.5365788098424673
2024-11-01,3.5525321239606944,2.373896598815918,3.1687960624694824,2.3738961219787598,-4.76837158203125e-07,Normalization,-0.28851449489593506,-0.2636023461818695,-0.12927070260047913,0.039514731615781784,-0.15535420179367065,0.0765494704246521,-0.07422235608100891,-0.7948998995125294,2.373896162956953
2024-12-01,2.639517345399689,2.485280752182007,3.1920578479766846,2.485280752182007,0.0,Normalization,-0.21472416818141937,-0.22120514512062073,-0.1252211034297943,0.07633761689066887,-0.16647173464298248,-0.10282484069466591,0.04733225330710411,-0.7067771218717098,2.4852807261049747
2025-01-01,2.4682124158563967,2.2734763622283936,3.2055459022521973,2.2734777331352234,1.3709068298339844e-06,Normalization,-0.5383542776107788,-0.187938392162323,-0.07070457190275192,0.09696969948709011,-0.09498823434114456,-0.11298309220001101,-0.02406930737197399,-0.9320681761018932,2.273477726150304
2025-02-01,2.9962546816479474,2.398916721343994,3.2109198570251465,2.3989158272743225,-8.940696716308594e-07,Normalization,-0.4345993101596832,-0.18502803146839142,-0.052206430584192276,0.044314462691545486,-0.08659680187702179,-0.057752907276153564,-0.0401349812746048,-0.8120039999485016,2.398915857076645
2025-03-01,2.9895366218236186,3.6201562881469727,3.209688425064087,3.6201553642749786,-9.238719940185547e-07,Normalization,0.18866795301437378,0.23613424599170685,-0.17946740984916687,0.2445543110370636,-0.08000533282756805,0.09652870148420334,-0.0959455594420433,0.41046690940856934,3.6201553344726562
2025-04-01,3.271375464684012,2.559103012084961,3.110151529312134,2.5591019988059998,-1.0132789611816406e-06,Normalization,-0.17392277717590332,-0.14662422239780426,-0.13984976708889008,0.2429957464337349,-0.09156546741724014,-0.09402804635465145,-0.14805500209331512,-0.5510495360940695,2.5591019932180643
2025-05-01,3.5258814703675867,2.7002432346343994,3.109140396118164,2.700244814157486,1.5795230865478516e-06,Normalization,-0.14990368485450745,-0.10012077540159225,-0.09488248080015182,0.14828412607312202,-0.03677678108215332,-0.05539144389331341,-0.12010452896356583,-0.40889556892216206,2.700244827196002
2025-06-01,3.590127150336575,2.9369843006134033,3.1169159412384033,2.936984807252884,5.066394805908203e-07,Normalization,-0.10800240188837051,-0.1328010857105255,-0.05988840386271477,0.2221718542277813,0.02278272807598114,-0.08140310645103455,-0.042790737003088,-0.1799311526119709,2.9369847886264324
2025-07-01,3.122676579925643,3.5651326179504395,3.1255943775177,3.5651321709156036,-4.470348358154297e-07,Normalization,-0.055208321660757065,-0.0904177725315094,-0.04144948348402977,0.29660771787166595,0.07493545860052109,0.16735801473259926,0.08771220594644547,0.43953781947493553,3.5651321969926357
2025-08-01,2.9651593773165397,3.9000747203826904,3.1269264221191406,3.9000733494758606,-1.3709068298339844e-06,Normalization,0.41898804903030396,-0.12537623941898346,0.12802337110042572,0.35516470670700073,0.00034354953095316887,-0.06777137704193592,0.06377486884593964,0.7731469287537038,3.9000733508728445
2025-09-01,3.189910979228472,2.9278039932250977,3.1193249225616455,2.927801549434662,-2.4437904357910156e-06,Normalization,0.19653695821762085,-0.07178366929292679,-0.061559226363897324,0.03745055943727493,-0.04232647269964218,-0.18911688774824142,-0.06072462722659111,-0.19152336567640305,2.9278015568852425
