date,actual,predicted_raw,shap_base,pred_reconstructed,reconstruction_error,regime,AR (inflation),PPI / cost-push,Monetary policy,FX,Oil,Trade,Labour market,signed_sum_excl_base,pred_from_groups
2020-11-01,3.3273381294964155,1.711540937423706,2.0742974281311035,1.7115413546562195,4.172325134277344e-07,COVID (2020–2021),-0.3035791218280792,0.038540318608284,0.11953704804182053,-0.3172703757882118,0.06616055965423584,-0.03613486560061574,0.06999030709266663,-0.3627561298198998,1.7115412983112037
2020-12-01,3.0575539568345356,1.4126017093658447,2.088984489440918,1.4126014113426208,-2.980232238769531e-07,COVID (2020–2021),-0.6406112313270569,0.048384081572294235,0.16022621095180511,-0.23132407665252686,-0.10276743769645691,0.03162073250859976,0.05808866769075394,-0.6763830529525876,1.4126014364883304
2021-01-01,2.9543419874664245,1.9134039878845215,2.12904953956604,1.9134043902158737,4.023313522338867e-07,COVID (2020–2021),-0.2902037799358368,0.20248021185398102,0.1892177015542984,-0.42118626832962036,-0.0633731558918953,0.16495376080274582,0.0024663510266691446,-0.21564517891965806,1.913404360646382
2021-02-01,2.680965147453085,1.8193432092666626,2.134608507156372,1.819343775510788,5.662441253662109e-07,COVID (2020–2021),0.17246761918067932,-0.0788986086845398,0.1907190978527069,-0.1895244661718607,-0.2573073208332062,-0.1586124524474144,0.005891420412808657,-0.3152647106908262,1.819343796465546
2021-03-01,2.8545941123996554,2.921128273010254,2.145277738571167,2.92112934589386,1.0728836059570312e-06,COVID (2020–2021),0.5720590949058533,0.037163615226745605,0.1902187168598175,-0.10642780363559723,0.05582313984632492,-0.07039793208241463,0.09741277247667313,0.7758516035974026,2.9211293421685696
2021-04-01,3.011514614703259,2.8510725498199463,2.104544162750244,2.851075053215027,2.5033950805664062e-06,COVID (2020–2021),0.6304509043693542,-0.04998345673084259,0.16889140009880066,-0.14823208935558796,0.14497706294059753,0.08595883473753929,-0.08553186058998108,0.7465307954698801,2.8510749582201242
2021-05-01,3.3777777777777684,2.877842903137207,2.1149826049804688,2.8778411149978638,-1.7881393432617188e-06,COVID (2020–2021),0.4239952564239502,-0.03522542864084244,0.18536654114723206,-0.09516549296677113,0.08500221371650696,0.08142262720502913,0.11746283620595932,0.7628585530910641,2.877841158071533
2021-06-01,4.074402125775012,2.934635877609253,2.12935471534729,2.9346365928649902,7.152557373046875e-07,Energy Crisis,0.27211982011795044,-0.013319279067218304,0.1900579035282135,-0.05122578516602516,0.1288508176803589,0.10721104359254241,0.17158734798431396,0.8052818686701357,2.9346365840174258
2021-07-01,3.5335689045936425,3.327719211578369,2.1667165756225586,3.3277188539505005,-3.5762786865234375e-07,Energy Crisis,0.4036937654018402,0.0026702769100666046,0.1739843785762787,0.2520374655723572,0.33508965373039246,0.17716770991683006,-0.1836409568786621,1.161002293229103,3.3277188688516617
2021-08-01,5.071174377224197,3.5376341342926025,2.201899290084839,3.53763484954834,7.152557373046875e-07,Energy Crisis,0.5074049830436707,0.034659601747989655,0.28309908509254456,-0.014363251626491547,0.27969518303871155,0.1270837038755417,0.11815625429153442,1.335735559463501,3.53763484954834
2021-09-01,5.31443755535872,3.6860082149505615,2.2567989826202393,3.686008334159851,1.1920928955078125e-07,Energy Crisis,0.5180426239967346,0.04407380521297455,0.2389289140701294,0.09905411303043365,0.42412322759628296,0.24642930924892426,-0.14144273102283478,1.4292092621326447,3.686008244752884
2021-10-01,3.242769500438225,4.489297866821289,2.2947957515716553,4.489299774169922,1.9073486328125e-06,Energy Crisis,0.7021424770355225,0.2522070109844208,0.26615625619888306,0.10940119624137878,0.29773062467575073,0.5086897164583206,0.05817677453160286,2.1945040561258793,4.489299807697535
2021-11-01,3.6553524804177506,4.142795085906982,2.3033993244171143,4.142794609069824,-4.76837158203125e-07,Energy Crisis,0.6363013386726379,0.2230869084596634,0.21402785181999207,0.05384080484509468,0.38423365354537964,0.3268291801214218,0.0010756244882941246,1.8393953619524837,4.142794686369598
2021-12-01,4.537521815008727,4.015848636627197,2.3156867027282715,4.015849232673645,5.960464477539062e-07,Energy Crisis,0.6274374723434448,0.23118698596954346,0.23141469061374664,0.050759860780090094,0.18811820447444916,0.39207829535007477,-0.02083299122750759,1.7001625183038414,4.015849221032113
2022-01-01,5.391304347826087,3.990003824234009,2.3338096141815186,3.9900046586990356,8.344650268554688e-07,Energy Crisis,0.7077432870864868,0.3542831540107727,0.1330059915781021,-0.198658081702888,0.15930183231830597,0.5329240635037422,-0.03240523114800453,1.6561950156465173,3.990004629828036
2022-02-01,5.7441253263707415,4.307444095611572,2.3727996349334717,4.307444453239441,3.5762786865234375e-07,Energy Crisis,0.6054385304450989,0.36812928318977356,0.11917758733034134,-0.09890998713672161,0.06265629827976227,0.9092836789786816,-0.03113064169883728,1.9346447493880987,4.30744438432157
2022-03-01,6.3313096270598335,4.523380756378174,2.416374444961548,4.523379802703857,-9.5367431640625e-07,Energy Crisis,0.6267982125282288,0.3547385632991791,0.16054831445217133,-0.02207830734550953,0.12784124910831451,0.9423428159207106,-0.08318545669317245,2.1070053912699223,4.52337983623147
2022-04-01,6.792777300085984,4.915385723114014,2.475788116455078,4.915385961532593,2.384185791015625e-07,Energy Crisis,0.39736562967300415,0.47626909613609314,0.16039949655532837,-0.010905634611845016,0.1029273122549057,1.2909495905041695,0.022592535242438316,2.439598025754094,4.915386142209172
2022-05-01,6.53482373172829,5.6060471534729,2.530691623687744,5.6060471534729,0.0,Energy Crisis,0.453595370054245,0.6650687456130981,0.20079845190048218,0.08759810402989388,0.1890052855014801,1.2832187078893185,0.1960708647966385,3.0753555297851562,5.6060471534729
2022-06-01,6.893617021276599,4.417770862579346,2.5851352214813232,4.417770743370056,-1.1920928955078125e-07,Energy Crisis,0.5183818340301514,0.65791255235672,0.18491511046886444,0.0792284645140171,0.08015505224466324,0.4690319881774485,-0.15698939561843872,1.832635606173426,4.417770827654749
2022-07-01,7.508532423208192,5.492988109588623,2.7701797485351562,5.492986440658569,-1.6689300537109375e-06,Energy Crisis,0.4492202401161194,1.1535274982452393,0.06552872061729431,0.00011022109538316727,0.17892810702323914,0.8402729481458664,0.03521902859210968,2.7228067638352513,5.492986512370408
